"Id";"Esfera";"Municipio";"Estado";"Nome";"Sigla";"Url Curta";"Gestão"
"uncme-579";"municipal";"Ibicoara";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IBICOARA - BA";"CME-IBICOARA-BA";"ibicoara-ba";"PRESIDENTE: FÁBIO HENRIQUE OLIVEIRA"
"uncme-580";"municipal";"Ibicuitinga";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IBICUITINGA - CE";"CME-IBICUITINGA-CE";"ibicuitinga-ce";"PRESIDENTE: NEIDE SANDRA MACHADO FREIRE DAMASCENO"
"uncme-581";"municipal";"Ibipeba";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IBIPEBA - BA";"CME-IBIPEBA-BA";"ibipeba-ba";"PRESIDENTE: DANIEL ALVES PACHECO"
"uncme-582";"municipal";"Ibiquera";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IBIQUERA - BA";"CME-IBIQUERA-BA";"ibiquera-ba";"PRESIDENTE: ANGELA BATISTA DE JESUS"
"uncme-583";"municipal";"Ibiraiaras";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IBIRAIARAS - RS";"CME-IBIRAIARAS-RS";"ibiraiaras-rs";"PRESIDENTE: ROSECLER MARIA RIBEIRO DA SILVA"
"uncme-584";"municipal";"Ibirapitanga";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IBIRAPITANGA - BA";"CME-IBIRAPITANGA-BA";"ibirapitanga-ba";"PRESIDENTE: ELICELIA MACENA DOS SANTOS"
"uncme-585";"municipal";"Ibirapuã";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IBIRAPUÃ - BA";"CME-IBIRAPUÃ-BA";"ibirapua-ba";"PRESIDENTE: EULITA CARMONIA DE OLIVEIRA"
"uncme-586";"municipal";"Ibirapuitã";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IBIRAPUITÃ - RS";"CME-IBIRAPUITÃ-RS";"ibirapuita-rs";"PRESIDENTE: MARILENA PICOLI RODRIGUES"
"uncme-587";"municipal";"Ibirataia";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IBIRATAIA - BA";"CME-IBIRATAIA-BA";"ibirataia-ba";"PRESIDENTE: TANIA MARIA TELES COUTO"
"uncme-588";"municipal";"Ibirubá";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IBIRUBÁ - RS";"CME-IBIRUBÁ-RS";"ibiruba-rs";"PRESIDENTE: TATIANE FONTANA OLIVEIRA"
"uncme-589";"municipal";"Ibotirama";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IBOTIRAMA - BA";"CME-IBOTIRAMA-BA";"ibotirama-ba";"PRESIDENTE: ELIANE DA COSTA FERREIRA SOUZA"
"uncme-590";"municipal";"Icapuí";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ICAPUÍ - CE";"CME-ICAPUÍ-CE";"icapui-ce";"PRESIDENTE: CLOTENIR DAMASCENO RABELO"
"uncme-591";"municipal";"Içara";"SC";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IÇARA - SC";"CME-IÇARA-SC";"icara-sc";"PRESIDENTE: CELMA REGINA BIUDES"
"uncme-592";"municipal";"Icatu";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ICATU - MA";"CME-ICATU-MA";"icatu-ma";"PRESIDENTE: MARIA DE NAZARET GONÇALVES MOREIRA"
"uncme-593";"municipal";"Icém";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ICÉM - SP";"CME-ICÉM-SP";"icem-sp";"PRESIDENTE: ELBA SALISSO DA SILVA"
"uncme-594";"municipal";"Igaporã";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IGAPORÃ - BA";"CME-IGAPORÃ-BA";"igapora-ba";"PRESIDENTE: JANDYNEIA FERNANDES PEREIRA ALVES"
"uncme-595";"municipal";"Igaracy";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IGARACY - PB";"CME-IGARACY-PB";"igaracy-pb";"PRESIDENTE: FRANCISCO ANDRE DE OLIVEIRA"
"uncme-596";"municipal";"Igarapé";"MG";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IGARAPÉ - MG";"CME-IGARAPÉ-MG";"igarape-mg";"PRESIDENTE: JAQUELINE APARECIDA DUARTE ANSEMO OLIVEIRA"
"uncme-597";"municipal";"Igarapé Grande";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IGARAPÉ GRANDE - MA";"CME-IGARAPÉ-GRANDE-MA";"igarapegrande-ma";"PRESIDENTE: FRANCISCA GISELA SAMPAIO SOUSA"
"uncme-598";"municipal";"Igarapé-Açu";"PA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IGARAPÉ-AÇU - PA";"CME-IGARAPÉ-AÇU-PA";"igarapeacu-pa";"PRESIDENTE: MARCIA REGINA DE SOUSA SIQUEIRA"
"uncme-599";"municipal";"Igarassu";"PE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IGARASSU - PE";"CME-IGARASSU-PE";"igarassu-pe";"PRESIDENTE: MARIA JAELEIDE ALVES DE MENDONÇA "
"uncme-600";"municipal";"Igrapiúna";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IGRAPIÚNA - BA";"CME-IGRAPIÚNA-BA";"igrapiuna-ba";"PRESIDENTE: ANTONIETA DA PAIXÃO SANTOS"
"uncme-601";"municipal";"Igrejinha";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IGREJINHA - RS";"CME-IGREJINHA-RS";"igrejinha-rs";"PRESIDENTE: DORALINO SOUZA DA ROSA "
"uncme-602";"municipal";"Iguaba Grande";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IGUABA GRANDE - RJ";"CME-IGUABA-GRANDE-RJ";"iguabagrande-rj";"PRESIDENTE: CARMEN GARCIA CASTRO DE SOUZA "
"uncme-603";"municipal";"Iguatu";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IGUATU - CE";"CME-IGUATU-CE";"iguatu-ce";"PRESIDENTE: MAILCE ROQUE BEZERRA DE SOUSA BANDEIRA"
"uncme-604";"municipal";"Ijuí";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IJUÍ - RS";"CME-IJUÍ-RS";"ijui-rs";"PRESIDENTE: MAGALI BIGOLIN PIZZUTTI"
"uncme-605";"municipal";"Ilha das Flores";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ILHA DAS FLORES - SE";"CME-ILHA-DAS-FLORES-SE";"ilhadasflores-se";"PRESIDENTE: NÚBIA CRAVO NICOLAU DOS SANTOS"
"uncme-606";"municipal";"Ilha Grande";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ILHA GRANDE - PI";"CME-ILHA-GRANDE-PI";"ilhagrande-pi";"PRESIDENTE: MARIA JOSÉ LIMA DOS SANTOS"
"uncme-607";"municipal";"Ilhéus";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ILHÉUS - BA";"CME-ILHÉUS-BA";"ilheus-ba";"PRESIDENTE: OSMAN NOGUEIRA JÚNIOR"
"uncme-608";"municipal";"Imbé";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IMBÉ - RS";"CME-IMBÉ-RS";"imbe-rs";"PRESIDENTE: LIZANDRA STREHER DA COSTA"
"uncme-609";"municipal";"Imigrante";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IMIGRANTE - RS";"CME-IMIGRANTE-RS";"imigrante-rs";"PRESIDENTE: MAGALI ELISA BALLER RÖHSIG"
"uncme-610";"municipal";"Inaciolândia";"GO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE INACIOLÂNDIA - GO";"CME-INACIOLÂNDIA-GO";"inaciolandia-go";"PRESIDENTE: CRISLEY MARTINS DA COSTA CAMPOS"
"uncme-611";"municipal";"Indaiatuba";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE INDAIATUBA - SP";"CME-INDAIATUBA-SP";"indaiatuba-sp";"PRESIDENTE: RAQUEL ARMBRUST CASTANHO ARRUDA"
"uncme-612";"municipal";"Independência";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE INDEPENDÊNCIA - RS";"CME-INDEPENDÊNCIA-RS";"independencia-rs";"PRESIDENTE: DÉBORA BEATRIS ZIMMERMANN"
"uncme-613";"municipal";"Indiaroba";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE INDIAROBA - SE";"CME-INDIAROBA-SE";"indiaroba-se";"PRESIDENTE: REGINALDO BATISTA DE BRITO"
"uncme-614";"municipal";"Inhacorá";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE INHACORÁ - RS";"CME-INHACORÁ-RS";"inhacora-rs";"PRESIDENTE: MONICA FATIMA  WEBER SCHUMACKER"
"uncme-615";"municipal";"Inhambupe";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE INHAMBUPE - BA";"CME-INHAMBUPE-BA";"inhambupe-ba";"PRESIDENTE: JOSÉ RONALDO DE OLIVEIRA LEITE"
"uncme-616";"municipal";"Inhuma";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE INHUMA - PI";"CME-INHUMA-PI";"inhuma-pi";"PRESIDENTE: JOSELEIDE NOGUEIRA GONÇALVES SOARES"
"uncme-617";"municipal";"Ipaporanga";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IPAPORANGA - CE";"CME-IPAPORANGA-CE";"ipaporanga-ce";"PRESIDENTE: IVONE BARROSO DE SOUSA ARAÚJO"
"uncme-618";"municipal";"Ipê";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IPÊ - RS";"CME-IPÊ-RS";"ipe-rs";"PRESIDENTE: LETÍCIA CANDIAGO DONDÉ"
"uncme-619";"municipal";"Ipecaetá";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IPECAETÁ - BA";"CME-IPECAETÁ-BA";"ipecaeta-ba";"PRESIDENTE: TATIANA CERQUEIRA SANTOS TRINDADE"
"uncme-620";"municipal";"Ipiaú";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IPIAÚ - BA";"CME-IPIAÚ-BA";"ipiau-ba";"PRESIDENTE: ROSEMARY SANTOS DE ALMEIDA"
"uncme-621";"municipal";"Ipirá";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IPIRÁ - BA";"CME-IPIRÁ-BA";"ipira-ba";"PRESIDENTE: JEANE RIBEIRO ALENCAR"
"uncme-622";"municipal";"Ipiranga do Sul";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IPIRANGA DO SUL - RS";"CME-IPIRANGA-DO-SUL-RS";"ipirangadosul-rs";"PRESIDENTE: DINÉIA CAREM CASANOVA"
"uncme-623";"municipal";"Ipojuca";"PE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IPOJUCA - PE";"CME-IPOJUCA-PE";"ipojuca-pe";"PRESIDENTE: LUÍS CARLOS CIPRIANO"
"uncme-624";"municipal";"Ipu";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IPU - CE";"CME-IPU-CE";"ipu-ce";"PRESIDENTE: MARIA DE LOURDES ROBERTO DE LIMA"
"uncme-625";"municipal";"Ipueiras";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IPUEIRAS - CE";"CME-IPUEIRAS-CE";"ipueiras-ce";"PRESIDENTE: FRANCISCO GLAUBERTO MELO RIBEIRO"
"uncme-626";"municipal";"Ipupiara";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IPUPIARA - BA";"CME-IPUPIARA-BA";"ipupiara-ba";"PRESIDENTE: IONA PRICILA ANDRADE OLIVEIRA GONCALVES"
"uncme-627";"municipal";"Irajuba";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IRAJUBA - BA";"CME-IRAJUBA-BA";"irajuba-ba";"PRESIDENTE: BETANIA FONTANA DOS SANTOS"
"uncme-628";"municipal";"Iramaia";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IRAMAIA - BA";"CME-IRAMAIA-BA";"iramaia-ba";"PRESIDENTE: GILBERTO DE OLIVEIRA CAMPOS "
"uncme-629";"municipal";"Iranduba";"AM";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IRANDUBA - AM";"CME-IRANDUBA-AM";"iranduba-am";"PRESIDENTE: ALDERLICE FERREIRA MORES"
"uncme-630";"municipal";"Iraquara";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IRAQUARA - BA";"CME-IRAQUARA-BA";"iraquara-ba";"PRESIDENTE: VÂNIA EMÍLIA DOURADO"
"uncme-631";"municipal";"Irará";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IRARÁ - BA";"CME-IRARÁ-BA";"irara-ba";"PRESIDENTE: MARIA HELENA DIS REIS GOMES"
"uncme-632";"municipal";"Irauçuba";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IRAUÇUBA - CE";"CME-IRAUÇUBA-CE";"iraucuba-ce";"PRESIDENTE: IZABEL BRAGA LOPES SALES"
"uncme-633";"municipal";"Irecê";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE IRECÊ - BA";"CME-IRECÊ-BA";"irece-ba";"PRESIDENTE: VALCILENE BARBOSA BATISTA"
"uncme-634";"municipal";"Isaías Coelho";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ISAÍAS COELHO - PI";"CME-ISAÍAS-COELHO-PI";"isaiascoelho-pi";"PRESIDENTE: GARDENIA MAURIZ DE MOURA COSTA FEITOSA"
"uncme-635";"municipal";"Itaara";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ITAARA - RS";"CME-ITAARA-RS";"itaara-rs";"PRESIDENTE: NEHITA ISAR GARAIALDE PERES"
"uncme-636";"municipal";"Itabaiana";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ITABAIANA - SE";"CME-ITABAIANA-SE";"itabaiana-se";"PRESIDENTE: MÉRCIA MARIA SANTOS FELIX"
"uncme-637";"municipal";"Itabaianinha";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ITABAIANINHA - SE";"CME-ITABAIANINHA-SE";"itabaianinha-se";"PRESIDENTE: JOZILENE FRANCISCA DO NASCIMENTO SANTOS"
"uncme-638";"municipal";"Itaberaba";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ITABERABA - BA";"CME-ITABERABA-BA";"itaberaba-ba";"PRESIDENTE: ADAUTO DE ARAUJO LIMA"
"uncme-639";"municipal";"Itabi";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ITABI - SE";"CME-ITABI-SE";"itabi-se";"PRESIDENTE: GIVANEIDE ASANTOS SÁLVES DOS"
"uncme-640";"municipal";"Itabuna";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ITABUNA - BA";"CME-ITABUNA-BA";"itabuna-ba";"PRESIDENTE: ROSEMARY APARECIDA SANTIAGO"
"uncme-641";"municipal";"Itacaré";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ITACARÉ - BA";"CME-ITACARÉ-BA";"itacare-ba";"PRESIDENTE: FABIANA FERNDES DE OLIVEIRA MATOS"
"uncme-642";"municipal";"Itacoatiara";"AM";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ITACOATIARA - AM";"CME-ITACOATIARA-AM";"itacoatiara-am";"PRESIDENTE: ALMINO FERREIRA FONSECA"
"uncme-643";"municipal";"Itacurubi";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ITACURUBI - RS";"CME-ITACURUBI-RS";"itacurubi-rs";"PRESIDENTE: MARLENE  GUILHERMINA LOUREIRO CAETANO"
"uncme-644";"municipal";"Itaeté";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ITAETÉ - BA";"CME-ITAETÉ-BA";"itaete-ba";"PRESIDENTE: EDNA MARIA VIEIRA DE SOUZA"
"uncme-645";"municipal";"Itagi";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ITAGI - BA";"CME-ITAGI-BA";"itagi-ba";"PRESIDENTE: VALDENICE FONSECA DE OLIVEIRA"
"uncme-646";"municipal";"Itagibá";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ITAGIBÁ - BA";"CME-ITAGIBÁ-BA";"itagiba-ba";"PRESIDENTE: MARIA DE FÁTIMA AVELAR SAMPAIO FERREIRA"
"uncme-647";"municipal";"Itaguaí";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ITAGUAÍ - RJ";"CME-ITAGUAÍ-RJ";"itaguai-rj";"PRESIDENTE: FABIANO DA SILVA BASTOS"
